LABEL,LAT,LON,SHORTNAME
Torres Renaissance,34.0416114399352,-118.175257494282,East
Torres Eng & Tech,34.0416114399352,-118.175257494282,East
Monterey High,34.0284522429979,-118.158657033574,East
Harrison St,34.054250328886,-118.189041164385,East
Alliance Stern Math & Sci,34.0629575092647,-118.169325290254,East
Torres Hum/Art/Tech,34.0416114399352,-118.175257494282,East
Torres HS Social & Criminal Justice Mag,34.0416114399352,-118.175257494282,East
Orchard Academies #2B,33.9785093392384,-118.200341605135,East
Orchard Academies #2C,33.9785093392384,-118.200341605135,East
Aspire Gateway Acad,33.9518635018752,-118.190105593486,East
Arts In Action Comm Chrtr,34.0322542684828,-118.155076225972,East
Extera Public School,34.0421062426836,-118.212820050322,East
Sheridan St,34.0494979603927,-118.207961973817,East
PUC Excel Academy,34.0667063883159,-118.220161616107,East
Magnolia Science Acad Bell,33.978955077376,-118.199605424628,East
LA Leadership Pri Acad,34.0784102959138,-118.211699612181,East
2nd St,34.0448840624096,-118.217485281107,East
Breed St,34.0420691445161,-118.213288980164,East
Roosevelt High,34.0381366243278,-118.210319759781,East
Soto St,34.0314918285274,-118.216300642576,East
Sunrise,34.0298098967939,-118.209882430052,East
Euclid Ave,34.0310700086891,-118.206195448144,East
Perez Spec Ed Ctr,34.0379588202729,-118.168104355004,East
Sierra Park,34.0816188208346,-118.169196915442,East
Belvedere Middle,34.0393418357994,-118.181081205733,East
Belvedere,34.0350401417942,-118.186416771872,East
Marianna Ave,34.0356831015109,-118.175175444096,East
Lillian St,33.985921630256,-118.240511597196,East
Nightingale Middle,34.087716685298,-118.219110022059,East
Middleton St,33.9803922810596,-118.228391592138,East
Florence Ave,33.9738239441915,-118.23880394585,East
Dena,34.0218438065688,-118.210552758248,East
El Sereno Middle,34.0796107333246,-118.179646213085,East
East Los Angeles Skills Ctr,34.0687167304677,-118.198023550358,East
Nueva Vista,33.9804822156285,-118.188769448867,East
Elizabeth Lrng Ctr,33.9640912198657,-118.184026436754,East
BTB Stu Aux Svc Sec,34.0515783296546,-118.233778383144,East
Wilson High,34.0687902054101,-118.186831693678,East
East Los Angeles Occup Ctr,34.0552548258623,-118.205155408292,East
Bridge St,34.0528451624352,-118.216981692408,East
Lorena St,34.0255836369784,-118.203412028705,East
Malabar St,34.0441835133865,-118.19438039187,East
Garfield High,34.0269349025375,-118.157801147856,East
Brooklyn School,34.0399119371985,-118.165942203081,East
Latona Ave,34.0917797098547,-118.202312099378,East
Ann St,34.0645721275634,-118.23059654737,East
Albion St,34.0693277035473,-118.220270645812,East
Lane,34.0396525615327,-118.152406896962,East
4th St,34.0280096516585,-118.153321369284,East
Griffith MS STEAM Mag,34.0321345384955,-118.161659828247,East
Utah St,34.0492681501703,-118.224593409137,East
Region East Admin Off,34.0693992325503,-118.196149355218,East
Loreto St,34.0864490701553,-118.216595542841,East
Griffin Ave,34.0683640566742,-118.212334319376,East
Multnomah St,34.0680750068115,-118.193602643556,East
Farmdale,34.0776171918636,-118.179377776566,East
El Sereno,34.0901002019409,-118.177065722274,East
Sierra Vista,34.0958500221454,-118.158871094221,East
Huntington Dr,34.0827180838208,-118.191850410578,East
Bravo Med Mag High,34.05781231215,-118.203269648352,East
Hollenbeck Middle,34.0360200780565,-118.212093952045,East
Eastman Ave,34.0177218041994,-118.18553878109,East
Ford Blvd,34.0202806956606,-118.171411794682,East
Nimitz Middle,33.986109347933,-118.197963293662,East
Fishburn Ave,33.9891596407548,-118.190878245225,East
Hillside,34.0849809577129,-118.212393759825,East
Chavez,34.0889137391425,-118.168463012576,East
Gage STM Mag,33.9803204667588,-118.217367002081,East
Sheridan St DLC Sp,34.0494979603927,-118.207961973817,East
Southeast DREAMS Mag,33.9453503407159,-118.227119741949,East
Harrison DLC Sp,34.054250328886,-118.189041164385,East
Murchison St,34.0601712174803,-118.196005873313,East
Solis Lrng Acad,34.0393974115764,-118.171675614631,East
Holmes Ave,33.9958321244707,-118.240180539113,East
Southeast Middle,33.9453503407159,-118.227119741949,East
Gage Middle,33.9803204667588,-118.217367002081,East
KIPP Pueblo Unido,33.9907307215742,-118.196486768836,East
KIPP Pueblo Unido,33.990808520076,-118.223587854446,East
Mendez High,34.0482030211491,-118.226621467182,East
Ramona High (Opp),34.0338170375121,-118.191120029687,East
Stevenson Col & Career Prep MS,34.0270851537075,-118.19361925755,East
Rowan Ave,34.0286364846505,-118.186788079723,East
Evergreen Ave,34.0518655432238,-118.19725706628,East
Vernon City,34.0034683531847,-118.230964529901,East
Huntington Park High,33.986506164923,-118.218254090746,East
Kennedy,34.0533527590263,-118.177747167239,East
Hamasaki Mag,34.0376789169573,-118.159919192962,East
LA Leadership Academy,34.0832358844556,-118.210600410555,East
LA Leadership Academy,34.0784102930556,-118.211699634958,East
Lincoln ESP Mag,34.0750074200591,-118.204045248986,East
Aspire Pacific College Prep Acad,33.9903823482197,-118.22615279313,East
Roybal-Allard,33.9754040549464,-118.209501312122,East
Willow,33.9552462978956,-118.222013584043,East
Marquez High HPIAM,33.9827918491322,-118.234065179723,East
KIPP Comienza Community,33.981466212154,-118.223610995182,East
4th St EEC,34.0277375468049,-118.15312900239,East
Walnut Park Middle Prep for STEM,33.9716194882821,-118.230876618941,East
Alliance Morgan McKinzie High,34.0358075206437,-118.187854702161,East
Marquez High LIBRA Acad,33.9827918491322,-118.234065179723,East
Marquez High Sch of Soc Justice,33.9827918491322,-118.234065179723,East
Legacy Senior High STEAM,33.941501797601,-118.177669954048,East
Legacy Senior High VAPA,33.941501797601,-118.177669954048,East
Alliance Smidt Tech,34.0721304021612,-118.219969061174,East
KIPP Sol Acad,34.0400841585105,-118.161074597568,East
Anton,34.0465867067434,-118.181787537502,East
1st St SPS,34.0405189968146,-118.204782674088,East
Gates St SPS,34.0728476327389,-118.205859124422,East
Sierra Park PKFLP,34.0816188208346,-118.169196915442,East
Latona Ave CSPP,34.0917797098547,-118.202312099378,East
Sheridan St CSPP,34.0494979603927,-118.207961973817,East
Walnut Park PKFLP,33.9670722214952,-118.223772100659,East
Ochoa Lrng Ctr PKFLP,33.9679311713605,-118.176600879948,East
Stanford Ave CSPP,33.9482683444406,-118.217643785154,East
Corona Ave PKFLP,33.9768791823298,-118.197418220806,East
Hughes PKFLP,33.9649539775879,-118.192558707372,East
San Miguel CSPP,33.9451778052279,-118.201481445966,East
Hamasaki SPS,34.0376789169573,-118.159919192962,East
Escutia CSPP,33.9787698194686,-118.198358280026,East
Middleton CSPP,33.9788041660274,-118.229351732325,East
Huntington Park LAUP,33.9850761685562,-118.195417425803,East
Maywood CS Mag,33.9932442890974,-118.183950453521,East
Roosevelt LPS Mag,34.0394801489754,-118.20992375163,East
Roybal-Allard DREAMS Mag,33.9754040549464,-118.209501312122,East
Miles Ave STM Mag,33.9775483732812,-118.217795778992,East
Garfield CS Mag,34.0269349025375,-118.157801147856,East
Multnomah St ES Mag,34.0680750068115,-118.193602643556,East
Nightingale BET Mag,34.087716685298,-118.219110022059,East
MaCES Mag,33.9876973959832,-118.182202829484,East
South Gate STM Mag,33.9519873371832,-118.19799105587,East
Bryson STM Mag,33.944043864505,-118.192787826408,East
Humphreys Ave STM Mag,34.0286821737471,-118.170272432537,East
Slawson Occ Ctr,33.9901516513901,-118.168132547469,East
Ednovate - Esperanza Col Prep,34.0288984652172,-118.154468318082,East
Aspire Jr Collegiate Acad,33.9784879378993,-118.235265771169,East
Aspire Titan Acad,33.978550093719,-118.23527939834,East
KIPP Corazon Acad,33.950907326825,-118.218392939198,East
Multnomah Gifted Mag,34.0680750068115,-118.193602643556,East
Extera Public School 2,34.0254116795704,-118.20266276907,East
KIPP Iluminar Acad,34.0400841585105,-118.161074597568,East
BTB Ready Set Go,34.050806856384,-118.233942185811,East
Independence STEM Mag,33.9589776284574,-118.210106886192,East
South East STEAM Mag,33.9442755689876,-118.222330367572,East
Prepa Tec LA,33.9662334297757,-118.230460426646,East
San Miguel STEAM Mag,33.9451778052279,-118.201481445966,East
San Antonio STEM Mag,33.9829443219254,-118.211509572272,East
Aspire Centennial College Prep Academy,33.977425996691,-118.234132658474,East
Belvedere STEAM Mag,34.0393418357994,-118.181081205733,East
Boyle Heights STEM Mag,34.0365732858258,-118.212234342148,East
Alliance Bloomfield Tech Acad,33.9671353893855,-118.230623835278,East
Anahuacalmecac IUNA,34.0875372685786,-118.174334848157,East
Anahuacalmecac IUNA,34.087725931957,-118.173890661831,East
El Sereno STM Mag,34.0796107333246,-118.179646213085,East
KIPP Acad of Innovation,34.0186497778765,-118.182251595151,East
Anahuacalmecac IUNA,34.0852219553112,-118.181580907217,East
Belvedere MC Mag,34.0393418357994,-118.181081205733,East
El Sereno ESH Mag,34.0796107333246,-118.179646213085,East
Collegiate Chrtr High of LA,34.0263226126844,-118.192547282968,East
Hollenbeck LPS Mag,34.0360200780565,-118.212093952045,East
Ednovate - East College Prep,34.0702042114231,-118.199702206574,East
KIPP Promesa Prep,34.0273505208148,-118.219603909786,East
Montara STM Mag,33.9445594116711,-118.217857241302,East
Nightingale GSTEM Mag,34.087716685298,-118.219110022059,East
Huntington Park STEAM Mag,33.986506164923,-118.218254090746,East
Alliance College-Ready MS Acad 8,34.0354675799378,-118.187330156001,East
Nightingale MHK Mag,34.087716685298,-118.219110022059,East
Euclid GSTEAM Mag,34.0310700086891,-118.206195448144,East
Stevenson CA Mag,34.0270851537075,-118.19361925755,East
Nimitz STM Mag,33.986109347933,-118.197963293662,East
Animo Ochoa Chrtr Middle,34.0411981785562,-118.171786555003,East
Arts In Action Comm Middle,34.0232263615528,-118.1656710441,East
Hughes STM Mag,33.9649539775879,-118.192558707372,East
Bell GSTEAM Mag,33.9726972296907,-118.190235072538,East
Extera Public School 2,34.0171511538349,-118.184608593702,East
KIPP Comienza Community,33.9737253218549,-118.23223034036,East
Bell/Cudahy/Maywood CoS,33.960674753779,-118.173237566686,East
Boyle Heights CoS,34.0492681501703,-118.224593409137,East
Tweedy DTS,33.9436336714285,-118.181660695461,East
El Rio Community Sch,34.0721304021612,-118.219969061174,East
East Los Angeles CoS,34.0379588202729,-118.168104355004,East
South Gate CoS,33.956040202184,-118.208953325621,East
Gates St DL Ma,34.0728476327389,-118.205859124422,East
Pacific Blvd DLC Sp,33.9906263064554,-118.22396762932,East
Rowan Ave DLC Sp,34.0286364846505,-118.186788079723,East
4th St PC DLC Sp,34.0275548534704,-118.154498763386,East
Stanford Ave DLC Sp,33.9513129925174,-118.221032135779,East
Elementary/Secondary CDS,34.0531487064723,-118.216692788598,East
Secondary CDS,33.9874104039035,-118.21708504744,East
Nueva Vista VAPA Mag,33.9804822156285,-118.188769448867,East
KIPP Corazon Acad,33.9584855248269,-118.22149535783,East
KIPP Comienza Community,33.9821018537562,-118.222254335731,East
Wilson FEMS Mag,34.0687902054101,-118.186831693678,East
Newman Nutrition Center,34.0558865544479,-118.203121271361,East
East Cls Emp Off,34.0550446734767,-118.204576960056,East
Garfield Adult Ed,34.03896364839,-118.172379124403,East
Torres ELA Perf Arts Acad,34.0415748661116,-118.17604633678,East
Walnut Park Middle Sch of Soc Justice,33.9716194882821,-118.230876618941,East
South Gate Pub Serv/Biomed Mag,33.956040202184,-118.208953325621,East
M & O Area C-2 Office,34.0850788689956,-118.187748278362,East
Tweedy Adult Ctr,33.9466582585911,-118.180433696374,East
Wilson AL Mag,34.0687902054101,-118.186831693678,East
Alameda Garage,33.975550755022,-118.235632193094,East
4th St DL Two-Way Sp,34.0280096516585,-118.153321369284,East
Rinaldi Adult Center,34.2788047331072,-118.513941744181,Northwest
Bassett St DLC Sp,34.1954036606047,-118.477536605638,Northwest
Northridge EEC,34.2240151887882,-118.52713343717,Northwest
Van Nuys Bus Garage,34.2207363693035,-118.48514290901,Northwest
Kennedy/NAHS/VAAS CoS,34.2623978411535,-118.479954985311,Northwest
Nevada Ave DLC Sp,34.2233196733656,-118.608124383685,Northwest
Gledhill St EEC,34.2415069468993,-118.482581540663,Northwest
Addams High,34.2738512061768,-118.488224723158,Northwest
Independence High,34.1895792250557,-118.501700625288,Northwest
Lemay St EEC,34.1923023609891,-118.516236397719,Northwest
Owensmouth High,34.196590327831,-118.603081651846,Northwest
Fullbright DLC Sp,34.1965223997534,-118.576261850917,Northwest
Cleveland Infant Ctr,34.2159056130897,-118.547732681127,Northwest
Thoreau High,34.1690974904871,-118.569887706075,Northwest
Wooden High,34.213047926087,-118.541399542661,Northwest
Portola Acad of IA&T,34.1661497110745,-118.542851607329,Northwest
Lassen DLC Sp,34.2472355372172,-118.459957722403,Northwest
Sunny Brae DLC Sp,34.2128775520168,-118.582085317111,Northwest
Cleveland EEC,34.2159056130897,-118.547732681127,Northwest
Cantara St,34.2184579857125,-118.525364029544,Northwest
Stagg St,34.212977966462,-118.506606441947,Northwest
Lorne St,34.216485583549,-118.513130241248,Northwest
Anatola Ave,34.2032405906433,-118.514269945322,Northwest
Calvert Chrtr for Enr Studies,34.1818506950049,-118.565022303122,Northwest
Gault St,34.1985333655814,-118.504581553489,Northwest
Lemay St,34.1929604243747,-118.515580377261,Northwest
Mulholland Middle,34.192747710701,-118.505353006488,Northwest
Garden Grove,34.2055978380724,-118.52837363124,Northwest
Bertrand Ave,34.1984047246209,-118.525356549474,Northwest
Parthenia Acad of Arts and Tech,34.2276812917051,-118.499296179354,Northwest
Langdon Ave,34.2301833480984,-118.470816660561,Northwest
Bassett St,34.1954036606047,-118.477536605638,Northwest
Cohasset St,34.2076178834663,-118.478267337925,Northwest
Woodlake ES Comm Chrtr,34.1762839555701,-118.633520032732,Northwest
Gledhill St,34.2410120199986,-118.48197551446,Northwest
Lassen,34.2472355372172,-118.459957722403,Northwest
Hale Chrtr Acad MS,34.1766139473901,-118.645476862652,Northwest
Calabash Chrtr Acad,34.1586763448353,-118.629472049458,Northwest
Woodland Hills Chrtr,34.159118335596,-118.610352863367,Northwest
Chase St,34.2264236387686,-118.439382577463,Northwest
Castlebay Lane,34.293461075244,-118.547687467182,Northwest
Justice St Acad Chrtr,34.2155791440526,-118.635216122332,Northwest
Capistrano Ave,34.2167560027589,-118.61633882199,Northwest
Nevada Ave,34.2233196733656,-118.608124383685,Northwest
Canoga Park Middle,34.2116069717164,-118.612046025358,Northwest
Canoga Park,34.2056157781138,-118.605211730738,Northwest
Hart St,34.1965357477804,-118.591762060722,Northwest
Chatsworth Chrtr,34.253657416911,-118.586327704224,Northwest
Nobel Chrtr Middle,34.251219580033,-118.55248823113,Northwest
Kennedy High,34.2751250165491,-118.487004223785,Northwest
Andasol Ave,34.2547947032851,-118.514418380875,Northwest
Mayall St Acad of Art & Tech Mag,34.2545940951501,-118.495655188825,Northwest
Canoga Park High,34.1956119531789,-118.603759799087,Northwest
Enadia Tech Enriched Chrtr,34.1993828025125,-118.62666484071,Northwest
Sunny Brae Ave,34.2128775520168,-118.582085317111,Northwest
Winnetka Ave,34.2195634930607,-118.569855701745,Northwest
Melvin Ave,34.2099864598315,-118.559109882816,Northwest
Cleveland Chrtr,34.2178488857485,-118.547377885641,Northwest
Balboa Blvd Mag,34.248017276611,-118.503208244563,Northwest
Monroe High,34.2375970039167,-118.478507750577,Northwest
Dearborn Chrtr Acad,34.2383405435373,-118.507595508907,Northwest
Plummer,34.2405369400217,-118.460030221564,Northwest
Vintage Sci/Math Mag,34.251978367213,-118.477369205825,Northwest
San Jose St,34.2618757597288,-118.457512579967,Northwest
J Miller Career/Transition Ctr,34.2202118959382,-118.548607513597,Northwest
Sutter Middle,34.2029967490709,-118.569556070386,Northwest
Fullbright Ave,34.1965223997534,-118.576261850917,Northwest
Welby Way Chrtr,34.1914996975024,-118.637890958146,Northwest
Liggett St,34.2406121288965,-118.446262352372,Northwest
Hamlin Chrtr Acad,34.1898994166388,-118.620012226983,Northwest
Haynes Chrtr for Enriched Studies,34.1903857008583,-118.648098431824,Northwest
Lockhurst Dr Chrtr,34.1830193188269,-118.646957204429,Northwest
Pomelo Comm Chrtr,34.2090158436785,-118.643063239293,Northwest
Leichman Spec Ed Ctr,34.1986844476446,-118.54841943449,Northwest
Lokrantz Spec Ed Ctr,34.2038990907863,-118.556898978761,Northwest
Reseda,34.2039912562333,-118.538786109596,Northwest
Reseda Chrtr High,34.1896107317814,-118.529241164524,Northwest
Sherman Oaks Center for Enriched Studies,34.1852605674977,-118.538418558138,Northwest
Vanalden Ave,34.1833535913855,-118.547202120685,Northwest
Shirley Ave,34.1961530690616,-118.557200208302,Northwest
West Valley Occup Center,34.1839910124351,-118.569327282877,Northwest
Vanowen Dist Warehouse,34.1944214500627,-118.594650311863,Northwest
Holmes Middle,34.2407140864165,-118.506494954804,Northwest
Aggeler High (Opp),34.2424356461723,-118.592816021867,Northwest
Our Community Chrtr,34.2528343284496,-118.563500948867,Northwest
HighTech LA,34.1869040473226,-118.504988501579,Northwest
Andasol Ave SPS,34.2547947032851,-118.514418380875,Northwest
Plummer CSPP,34.2405369400217,-118.460030221564,Northwest
Capistrano SPS,34.2167560027589,-118.61633882199,Northwest
Hart St CSPP,34.1965357477804,-118.591762060722,Northwest
Sunny Brae Ave CSPP,34.2128775520168,-118.582085317111,Northwest
Limerick Ave CSPP,34.2254990192897,-118.582186826854,Northwest
Magnolia Sci Acad 2,34.1868363900407,-118.505746108542,Northwest
James Jordan Middle,34.2173509893199,-118.53848348688,Northwest
Lawrence Gifted Mag,34.2534141692113,-118.591845074749,Northwest
Cleveland Hum Mag,34.2178488857485,-118.547377885641,Northwest
Kennedy GM Mag,34.2751250165491,-118.487004223785,Northwest
Canoga Park EEC,34.2043347036153,-118.604876817121,Northwest
Porter Ranch Sch DLC,34.2932053643269,-118.581605823573,Northwest
N.E.W. Canoga Park,34.2067022036915,-118.597914938399,Northwest
Cohasset St DL Sp,34.2076178834663,-118.478267337925,Northwest
Sepulveda Middle,34.2410773997984,-118.466059043259,Northwest
Napa St,34.2255942948434,-118.54745543459,Northwest
Panorama City,34.2267722391043,-118.456887408856,Northwest
Knollwood SPS,34.285302783957,-118.492490793484,Northwest
Granada SPS,34.2666533332574,-118.507818154571,Northwest
Valor Acad Chrtr,34.2348054602129,-118.46312612052,Northwest
Stoney Point High,34.2520907933875,-118.588320382812,Northwest
Einstein High,34.2390759606806,-118.479913312431,Northwest
Grey High,34.189956369505,-118.527795068425,Northwest
Alta California,34.2328259934809,-118.456906541593,Northwest
Acad for Enriched Sci,34.1746421294171,-118.515931173091,Northwest
Chatsworth EEC,34.2539758340836,-118.584265806975,Northwest
Region North Admin Off,34.1901590811188,-118.502037455573,Northwest
Mosk,34.2039689681594,-118.568499501575,Northwest
Aggeler CDS,34.242237677169,-118.592154058141,Northwest
Bassett St Media Arts/Tech Mag,34.1954036606047,-118.477536605638,Northwest
Canoga Park MS Media Arts/Comm Mag,34.2116069717164,-118.612046025358,Northwest
Nestle Ave Chrtr,34.1619228127525,-118.530062180686,Northwest
Woodland Hills Acad,34.1705436177943,-118.586755018716,Northwest
Tarzana,34.1759776934035,-118.545366662292,Northwest
Portola Chrtr Middle,34.1661497110745,-118.542851607329,Northwest
Wilbur Chrtr for Enriched Acad,34.1646445198109,-118.544793310323,Northwest
Emelita St,34.1770317674515,-118.524179044347,Northwest
Encino Chrtr,34.1623582642638,-118.502107567662,Northwest
Lanai Rd,34.1490715127169,-118.493138038143,Northwest
Newcastle,34.1895625733763,-118.524383827865,Northwest
Primary Academy for Success,34.2352187101341,-118.455796594932,Northwest
Lake Balboa Col Prep Mag,34.1930044054414,-118.501906492894,Northwest
Northridge Academy High,34.2452216780427,-118.52400331303,Northwest
CHIME Inst Schwarzenegger Comm,34.1657190382549,-118.563002560852,Northwest
Multicultural Lrng Ctr,34.2067960164875,-118.588268846796,Northwest
Parks Lrng Ctr,34.2304854071947,-118.46167921677,Northwest
Limerick Ave DLC Sp,34.2254990192897,-118.582186826854,Northwest
Santana Arts Acad DLC,34.2396547120378,-118.465567530086,Northwest
Sepulveda KSM Mag,34.2410773997984,-118.466059043259,Northwest
Northridge LA Mag,34.223301511051,-118.52531981648,Northwest
Taft Chrtr High,34.1686608464973,-118.573181061552,Northwest
Napa St DLC Sp,34.2255942948434,-118.54745543459,Northwest
CWC Sch West Valley,34.2142485048099,-118.571256822033,Northwest
Hesby Oaks Leadership Chrtr,34.1612858551777,-118.473025566877,Northwest
Serrania Ave Chrtr for Enriched Studies,34.1606005254774,-118.587380879969,Northwest
Birmingham Comm Chrtr High,34.1892599630662,-118.504606637452,Northwest
Santana Arts Acad,34.2396547120378,-118.465567530086,Northwest
El Camino Real Chrtr High,34.2048653773888,-118.614897435054,Northwest
Granada Hills Chrtr High,34.2615252539199,-118.523638053417,Northwest
Granada Hills Chrtr High,34.258477060842,-118.505744124354,Northwest
El Camino Real Chrtr High,34.1707896590572,-118.64268598772,Northwest
Ivy Academia,34.1789288608563,-118.614921123704,Northwest
Northridge MHC Mag,34.223301511051,-118.52531981648,Northwest
Sepulveda Gifted Mag,34.2410773997984,-118.466059043259,Northwest
Chase St EEC,34.2272227372759,-118.439315287833,Northwest
Porter Ranch Comm School,34.2932053643269,-118.581605823573,Northwest
M & O Proj. Unit North,34.1917638511293,-118.501924641482,Northwest
Valley Charter Elementary,34.2355310245074,-118.492643147237,Northwest
Magnolia Science Academy 7,34.220934929801,-118.533307196833,Northwest
Van Gogh St Chrtr,34.3049554845997,-118.505800876175,Northwest
El Oro Way for Enriched Studies,34.2926934350988,-118.503828463403,Northwest
Frost Middle,34.2947040217211,-118.510828179746,Northwest
Knollwood Prep Acad,34.285302783957,-118.492490793484,Northwest
Chatsworth Park UP/CD Mag,34.2581605872847,-118.607031605396,Northwest
Valley Acad of Arts and Sci,34.2598006947411,-118.503672329818,Northwest
Lawrence Middle,34.2534141692113,-118.591845074749,Northwest
Germain Acad for Academic Achievement,34.2618943741872,-118.585204699057,Northwest
Superior St,34.2473874477942,-118.574547718021,Northwest
Beckford Chrtr for Enriched Studies,34.2670773293734,-118.549100758771,Northwest
Topeka Dr Chrtr,34.2478610965535,-118.546633903271,Northwest
Darby Ave,34.266404816505,-118.532668601571,Northwest
Calahan St,34.2373712814783,-118.541459255179,Northwest
Porter Middle,34.2623978411535,-118.479954985311,Northwest
Haskell STEAM Mag,34.2674362359032,-118.478198243307,Northwest
Tulsa St,34.2692590392284,-118.492438187593,Northwest
Danube Ave,34.2739284790143,-118.473965382856,Northwest
Granada,34.2666533332574,-118.507818154571,Northwest
Henry Middle,34.2595591431268,-118.512159638221,Northwest
Northridge Middle,34.223301511051,-118.52531981648,Northwest
Fullbright Ave CSPP,34.1965223997534,-118.576261850917,Northwest
Calvert SPS,34.1818506950049,-118.565022303122,Northwest
Stagg St SPS,34.212977966462,-118.506606441947,Northwest
Gault St CSPP,34.1985333655814,-118.504581553489,Northwest
Lassen SPS,34.2472355372172,-118.459957722403,Northwest
Nestle Ave SPS,34.1619228127525,-118.530062180686,Northwest
Primary Academy CSPP,34.2352187101341,-118.455796594932,Northwest
Parks CSPP,34.2304854071947,-118.46167921677,Northwest
Panorama City CSPP,34.2267722391043,-118.456887408856,Northwest
Mosk CSPP,34.2039689681594,-118.568499501575,Northwest
Pomelo AS Mag,34.2090158436785,-118.643063239293,Northwest
West Valley EEC,34.1839910124351,-118.569327282877,Northwest
Limerick Ave,34.2254990192897,-118.582186826854,Northwest
Blythe St,34.2138755064609,-118.54147302839,Northwest
Lorne St STM Mag,34.216485583549,-118.513130241248,Northwest
Holmes IH Mag,34.2407140864165,-118.506494954804,Northwest
Sunny Brae Ave GA Mag,34.2128775520168,-118.582085317111,Northwest
Monroe FEMS Mag,34.2375970039167,-118.478507750577,Northwest
Valor Academy,34.2290776194737,-118.435848864382,Northwest
Reseda PA Mag,34.1896107317814,-118.529241164524,Northwest
Sutter STEAM Mag,34.2029967490709,-118.569556070386,Northwest
Mulholland PA Mag,34.192747710701,-118.505353006488,Northwest
Multicultural Lrng Ctr,34.2180256179405,-118.600454046541,Northwest
Henry VAPA Mag,34.2595591431268,-118.512159638221,Northwest
Ingenium Chrtr MS,34.2043499378533,-118.570812026233,Northwest
San Jose St HG Mag,34.2618757597288,-118.457512579967,Northwest
Valor Acad Chrtr HS,34.240862235779,-118.458717346522,Northwest
Gledhill STM Mag,34.2410120199986,-118.48197551446,Northwest
Valley Intl Prep High,34.2207880845425,-118.543268332936,Northwest
Cantara St VAPA Mag,34.2184579857125,-118.525364029544,Northwest
Canoga Park MS MMS Mag,34.2116069717164,-118.612046025358,Northwest
Lawrence PS Mag,34.2534141692113,-118.591845074749,Northwest
Village Charter School,34.2043852830655,-118.603010191151,Northwest
Kennedy ADDF Mag,34.2751250165491,-118.487004223785,Northwest
Hale GSTEAM Mag,34.1766139473901,-118.645476862652,Northwest
Ingenium Chrtr,34.2126161306207,-118.611703812593,Northwest
Mosk STEAM Mag,34.2039689681594,-118.568499501575,Northwest
Canoga Park EEVS Mag,34.1956119531789,-118.603759799087,Northwest
Mulholland Robotics Mag,34.192747710701,-118.505353006488,Northwest
Monroe LG Mag,34.2375970039167,-118.478507750577,Northwest
Monroe STM Mag,34.2375970039167,-118.478507750577,Northwest
Canoga Park CAM Mag,34.1956119531789,-118.603759799087,Northwest
Pearl Journalism Mag,34.1910238454436,-118.502148404961,Northwest
Henry CMS Mag,34.2595591431268,-118.512159638221,Northwest
Reseda AME Mag,34.1896107317814,-118.529241164524,Northwest
Welby Way Gifted Mag,34.1914996975024,-118.637890958146,Northwest
Alta California GSTEAM Mag,34.2328259934809,-118.456906541593,Northwest
Nobel STEAM Mag,34.251219580033,-118.55248823113,Northwest
Melvin Ave HL Mag,34.2099864598315,-118.559109882816,Northwest
Cleveland CoS,34.223301511051,-118.52531981648,Northwest
Canoga Park/Chatsworth CoS,34.2534141692113,-118.591845074749,Northwest
VA Business & Entrep,34.2038990907863,-118.556898978761,Northwest
Parthenia AAT DTS,34.2276812917051,-118.499296179354,Northwest
Woodland Hills Hum Mag,34.1705436177943,-118.586755018716,Northwest
Vanalden Ave EEC,34.1830283287629,-118.548100102932,Northwest
Taft CoS,34.1705436177943,-118.586755018716,Northwest
Porter MS IT Mag,34.2623978411535,-118.479954985311,Northwest
Taft GSTEAM Mag,34.1686608464973,-118.573181061552,Northwest
Monroe CoS,34.2410773997984,-118.466059043259,Northwest
Reseda CoS,34.192747710701,-118.505353006488,Northwest
31st District PTA Health Ctr,34.2025293842811,-118.513964476334,Northwest
Devonshire,34.2527437528061,-118.564408200336,Northwest
Highlander Rd,34.1954509618816,-118.644986366336,Northwest
Platt Ranch,34.1666852913099,-118.644363684142,Northwest
Collins St,34.1745576566219,-118.613618867954,Northwest
Oso Ave,34.1752668338904,-118.57693542415,Northwest
Chatsworth CHS GSTEAM Mag,34.253657416911,-118.586327704224,Northwest
Hale VAPA Mag,34.1766139473901,-118.645476862652,Northwest
Val Cls Emp Office,34.1896668453122,-118.522882723638,Northwest
NVOC Aviation Trades,34.2079291970514,-118.492778897283,Northwest
Hughes Middle,34.1740521191349,-118.617783703833,Northwest
Frost STEAM Mag,34.2947040217211,-118.510828179746,Northwest
Reseda Sci Mag,34.1896107317814,-118.529241164524,Northwest
Valley Admin Office/,34.1901590811188,-118.502037455573,Northwest
Portola HG Mag,34.1661497110745,-118.542851607329,Northwest
Porter Gifted Mag,34.2623978411535,-118.479954985311,Northwest
M & O Area N-1 Office,34.1907960168935,-118.503746354924,Northwest
Frost Gifted/MC Mag,34.2947040217211,-118.510828179746,Northwest
Cleveland GMS Mag,34.2178488857485,-118.547377885641,Northwest
Sepulveda Bus Garage,34.2326653272476,-118.466481640881,Northwest
Kennedy Glbl Ldrshp/Env Act Mag,34.2751250165491,-118.487004223785,Northwest
East Valley Skills Ctr,34.2255788541802,-118.409911324368,Northeast
Sylvan Park EEC,34.1828535856931,-118.46013439056,Northeast
