LABEL,PHY_REGION,LAT,LON
Hamilton Hum Mag,W,34.0341368994904,-118.391659944687
Hollywood PA Mag,W,34.0991841531083,-118.340049111252
32nd St USC MAE Mag,S,34.0242069372894,-118.282687997187
Multnomah St ES Mag,E,34.0680750068115,-118.193602643556
Nightingale BET Mag,E,34.087716685298,-118.219110022059
Virgil MHS Mag,E,34.0739086423963,-118.290119223084
Lorne St STM Mag,N,34.216485583549,-118.513130241248
Holmes IH Mag,N,34.2407140864165,-118.506494954804
Broadous STM Mag,N,34.2832645996292,-118.408525444371
Taper Ave STEAM Mag,S,33.7625494155997,-118.298416125639
Vena Gifted Mag,N,34.2398681941686,-118.420682881943
Sunny Brae Ave GA Mag,N,34.2128775520168,-118.582085317111
Purche Ave STEAM Mag,S,33.9116063835844,-118.319644339491
Monroe FEMS Mag,N,34.2375970039167,-118.478507750577
Rise Kohyang High,E,34.0629419027061,-118.250951672809
Valor Academy,N,34.2290776194737,-118.435848864382
Johnson STEM Acad,W,33.9581583588605,-118.426721682134
MaCES Mag,E,33.9876973959832,-118.182202829484
BALA,S,33.9357130238981,-118.302740821095
West Adams PA Mag,W,34.0395303683098,-118.290433510733
North Hollywood STEM Mag,N,34.1667129120932,-118.39003906227
Pacoima FMPA Mag,N,34.250347461963,-118.425861471474
Reseda PA Mag,N,34.1896107317814,-118.529241164524
South Gate STM Mag,E,33.9519873371832,-118.19799105587
Bryson STM Mag,E,33.944043864505,-118.192787826408
Allesandro CL Mag,W,34.1019316009581,-118.251937256777
Sutter STEAM Mag,N,34.2029967490709,-118.569556070386
Humphreys Ave STM Mag,E,34.0286821737471,-118.170272432537
Buchanan St STM Mag,E,34.119087943902,-118.20647172425
Hubbard St STEAM Mag,N,34.3141477996874,-118.424471270739
Braddock Dr Gifted Mag,W,33.9927165657044,-118.415905702453
CTC - West,W,34.0820377192664,-118.360065586564
Slawson Occ Ctr,E,33.9901516513901,-118.168132547469
Ednovate - Brio Col Prep,E,34.0543891772503,-118.254907218302
Ednovate - Esperanza Col Prep,E,34.0288984652172,-118.154468318082
Equitas Acad 4,E,34.0587732977732,-118.281611111543
Gabriella Chrtr 2,E,34.0120894295819,-118.269463602636
Eagle Rock Gifted Mag,E,34.1317549953358,-118.205077291626
Mount Gleason Gifted Mag,N,34.2693859868144,-118.303787789095
Verdugo Hills STEAMM Mag,N,34.2616539903068,-118.299325286442
Mulholland PA Mag,N,34.192747710701,-118.505353006488
Sendak ACT Mag,N,34.1780500486091,-118.380747474218
Plasencia STEAM Mag,E,34.0657522478694,-118.256121402142
Alliance College-Ready MS Acad 12,E,33.9975505922127,-118.273321782308
Aspire Jr Collegiate Acad,E,33.9784879378993,-118.235265771169
Aspire Titan Acad,E,33.978550093719,-118.23527939834
Camino Nuevo HS 2,E,34.0765157720222,-118.28462310098
City Language Immersion Chrtr,W,34.043731533378,-118.324829779186
KIPP Corazon Acad,E,33.950907326825,-118.218392939198
WISH Acad High,W,33.9595834920974,-118.42660303451
WISH Community,W,33.9595834920974,-118.42660303451
Multicultural Lrng Ctr,N,34.2180256179405,-118.600454046541
Burbank Blvd GGL Mag,N,34.171284465865,-118.399322120102
Franklin DLA Mag,E,34.1158673500982,-118.198683127648
Henry VAPA Mag,N,34.2595591431268,-118.512159638221
Multnomah Gifted Mag,E,34.0680750068115,-118.193602643556
Equitas Acad Chrtr 2,W,34.0578756506585,-118.284856402822
Extera Public School 2,E,34.0254116795704,-118.20266276907
Ingenium Chrtr MS,N,34.2043499378533,-118.570812026233
KIPP Iluminar Acad,E,34.0400841585105,-118.161074597568
Math and Sci College Prep,W,34.0324357034519,-118.319155909223
TEACH Academy of Technologies,S,33.9452448320297,-118.308821954764
Univ Pathways Pub Srv,S,33.9619956762462,-118.248782382804
Univ Pathways Medical,S,33.932094054942,-118.270496417781
Valley Chrtr Middle,N,34.2009509602727,-118.452101246173
Hyde Park EEC,S,33.9810508435505,-118.328984195352
BTB Ready Set Go,E,34.050806856384,-118.233942185811
Independence STEM Mag,E,33.9589776284574,-118.210106886192
San Jose St HG Mag,N,34.2618757597288,-118.457512579967
South East STEAM Mag,E,33.9442755689876,-118.222330367572
Banning CP Mag,S,33.7936065395161,-118.262015701876
Prepa Tec LA,E,33.9662334297757,-118.230460426646
Valor Acad Chrtr HS,N,34.240862235779,-118.458717346522
KIPP Academy of Opp,S,33.9610522205497,-118.28252169278
Hillcrest Dr,S,34.014090061505,-118.348298313773
STEM Prep ES,S,34.0244964085721,-118.29978670278
Lrng by Design Chrtr,S,33.9758861427424,-118.317886850111
Matrix for Success Acad,E,34.0126747400933,-118.257840690006
Polytechnic STM Mag,N,34.223947094801,-118.40394172765
Gulf Ave STEAM Mag,S,33.7854959121181,-118.272760364707
San Miguel STEAM Mag,E,33.9451778052279,-118.201481445966
San Antonio STEM Mag,E,33.9829443219254,-118.211509572272
KIPP Empower Academy,S,33.9619597218338,-118.282503512409
Larchmont Chrtr,E,34.0635170494973,-118.283330681383
PUC Lakeview Charter High School,N,34.3141337817341,-118.459884608337
Aspire Centennial College Prep Academy,E,33.977425996691,-118.234132658474
Nava College Prep Acad,E,34.0092889526014,-118.251351567245
Vox Collegiate of LA,S,33.959850076415,-118.294096654782
High Tech LA Middle,N,34.162371841335,-118.427073107003
ISANA Palmati Chrtr,N,34.21636375586,-118.35775125345
California Creative Lrng Acad Middle,W,34.1106913106814,-118.245367839181
TEACH Prep Cunningham & Morris,S,33.9606904661668,-118.30921783725
Franklin STM Mag,E,34.1158673500982,-118.198683127648
Gledhill STM Mag,N,34.2410120199986,-118.48197551446
Knox VAPA Mag,S,33.9555258060262,-118.274575666599
Belvedere STEAM Mag,E,34.0393418357994,-118.181081205733
Boyle Heights STEM Mag,E,34.0365732858258,-118.212234342148
Alliance Kory Hunter Middle,S,33.987117955088,-118.247396412154
Alliance Bloomfield Tech Acad,E,33.9671353893855,-118.230623835278
Animo Jemison Chrtr Middle,S,33.9175527548201,-118.264057669647
Valley Intl Prep High,N,34.2207880845425,-118.543268332936
Johnson CDS,S,33.9390546733907,-118.244120641817
Anahuacalmecac IUNA,E,34.0875372685786,-118.174334848157
Anahuacalmecac IUNA,E,34.087725931957,-118.173890661831
New Designs Chrtr,S,34.0325799903997,-118.289787055359
Fletcher Dr STEAM Mag,W,34.1177702312988,-118.240162909873
Marvin Lang Mag,W,34.035661685797,-118.364332146444
Cantara St VAPA Mag,N,34.2184579857125,-118.525364029544
Dodson VAPA Mag,S,33.7659305032856,-118.315632068352
El Sereno STM Mag,E,34.0796107333246,-118.179646213085
Banning STEAM Mag,S,33.7936065395161,-118.262015701876
Everest Value School,E,34.0757340130957,-118.289244485022
Global Educ Acad 2,S,34.0110064548014,-118.315494434197
KIPP Acad of Innovation,E,34.0186497778765,-118.182251595151
KIPP Vida Prep Acad,S,34.0032579715252,-118.295752828027
PUC Community Chrtr ES,N,34.3060979101235,-118.438527787806
PUC Inspire Chrtr Acad,N,34.2772371085698,-118.406509927796
Anahuacalmecac IUNA,E,34.0852219553112,-118.181580907217
Rise Kohyang,E,34.0625736498811,-118.282219484972
Scholarship Prep South Bay,S,33.7997694924311,-118.263759276239
Vista Horizon Global Acad,W,34.0532634369927,-118.305110940646
Canoga Park MS MMS Mag,N,34.2116069717164,-118.612046025358
Gardena GB Mag,S,33.868460920097,-118.296833965145
Madison CSED Mag,N,34.1964268682075,-118.416497522769
Belvedere MC Mag,E,34.0393418357994,-118.181081205733
King GAT Mag,W,34.0970400763778,-118.280831095752
Lawrence PS Mag,N,34.2534141692113,-118.591845074749
TEACH Tech High,S,33.9398674789889,-118.308787706461
Village Charter School,N,34.2043852830655,-118.603010191151
WISH Community,W,33.969139549267,-118.404526994381
Vaughn Next Century Learning Ctr,N,34.2791670299431,-118.423638238213
Vaughn Next Century Learning Ctr,N,34.2735554774854,-118.417196493161
74th St Gifted Mag,S,33.9723379910949,-118.316614488232
Adams Middle Gifted Mag,E,34.0230568092458,-118.271721871359
El Sereno ESH Mag,E,34.0796107333246,-118.179646213085
232nd Pl STEMM Mag,S,33.8141212341761,-118.281747535974
Cowan Ave GIH Mag,W,33.9726498971627,-118.406157294832
Kennedy ADDF Mag,N,34.2751250165491,-118.487004223785
Manchester CB Mag,S,33.9594137359706,-118.285824264319
Vaughn Next Century Learning Ctr,N,34.2798319247659,-118.425207652732
Dorsey High,S,34.0228612776493,-118.348085446942
Coliseum St,S,34.0177686479826,-118.344035521381
Alliance Marine- Innov & Tech 6-12 Cmplx,N,34.2374406438766,-118.392956745958
Collegiate Chrtr High of LA,E,34.0263226126844,-118.192547282968
Monlux STM Mag,N,34.1815698977264,-118.409918260573
Park Western Pl GSTREAM Mag,S,33.7534906398306,-118.304006161718
Grant CPDA Mag,N,34.177507539896,-118.4163912387
Hale GSTEAM Mag,N,34.1766139473901,-118.645476862652
Canterbury Ave Gifted Mag,N,34.2330337620449,-118.429261607391
Byrd STM Mag,N,34.223229023321,-118.407878185829
Hamilton AMPA Mag,W,34.0341368994904,-118.391659944687
Hollenbeck LPS Mag,E,34.0360200780565,-118.212093952045
Pacoima CSM Mag,N,34.250347461963,-118.425861471474
San Fernando STM Mag,N,34.2728612098131,-118.443318338016
Romer STEM Mag,N,34.1894000153761,-118.398195087777
Revere STM Mag,W,34.0547275776776,-118.494461731859
Van Nuys PA Mag,N,34.1892633299493,-118.455197861851
Van Nuys STM Mag,N,34.1892633299493,-118.455197861851
Wright Gifted Mag,W,33.9677173922429,-118.40398868935
Fairfax VA Mag,W,34.0820377192664,-118.360065586564
Ednovate - East College Prep,E,34.0702042114231,-118.199702206574
Equitas Acad Chrtr 3,E,34.0489012150417,-118.275640202542
Fenton Chrtr LA,N,34.2314678689636,-118.366516368121
Fenton Acad STEM,N,34.2314678689636,-118.366516368121
Ingenium Chrtr,N,34.2126161306207,-118.611703812593
KIPP Ignite Acad,S,33.9535711608029,-118.256236046507
KIPP Promesa Prep,E,34.0273505208148,-118.219603909786
Libertas Col Prep Chrtr,S,33.9967778964542,-118.309095852153
Mosk STEAM Mag,N,34.2039689681594,-118.568499501575
Banning FEMS Mag,S,33.7936065395161,-118.262015701876
Canoga Park EEVS Mag,N,34.1956119531789,-118.603759799087
Mulholland Robotics Mag,N,34.192747710701,-118.505353006488
Armstrong MS SGE Mag,N,34.1636782019921,-118.428379227307
Eagle Rock Gifted Mag,E,34.1363149412042,-118.212547046413
Montara STM Mag,E,33.9445594116711,-118.217857241302
Monroe LG Mag,N,34.2375970039167,-118.478507750577
Monroe STM Mag,N,34.2375970039167,-118.478507750577
Nightingale GSTEM Mag,E,34.087716685298,-118.219110022059
Canoga Park CAM Mag,N,34.1956119531789,-118.603759799087
Dodson Gifted Mag,S,33.7659305032856,-118.315632068352
Huntington Park STEAM Mag,E,33.986506164923,-118.218254090746
University Prep Value High,W,34.0467048428017,-118.281140717425
Bert Corona Chrtr High,N,34.2700203429838,-118.406124464673
Alliance College-Ready MS Acad 8,E,34.0354675799378,-118.187330156001
Pearl Journalism Mag,N,34.1910238454436,-118.502148404961
Venice WLGS Mag,W,33.9970588987913,-118.443658819626
Nightingale MHK Mag,E,34.087716685298,-118.219110022059
Peary Gifted Mag,S,33.8828835822025,-118.301307994596
Henry CMS Mag,N,34.2595591431268,-118.512159638221
Euclid GSTEAM Mag,E,34.0310700086891,-118.206195448144
Angeles Mesa STEAM Mag,W,33.9960174376157,-118.321978198259
Rancho Dominguez LGPS Mag,S,33.8329530710932,-118.2151858441
Webster STEAM Mag,W,34.0280974550669,-118.434469117961
Palms Gifted Mag,W,34.0220946816408,-118.415347065116
Barton Hill MSTEAM Mag,S,33.7464854713903,-118.288975117521
Commonwealth Ave GAT Mag,E,34.0699157355555,-118.286260181142
Hawaiian Ave STEAM Mag,S,33.7756160775471,-118.275833765984
De La Torre STEAM Mag,S,33.7761546758589,-118.26544570785
Reseda AME Mag,N,34.1896107317814,-118.529241164524
Accelerated Chrtr ES,E,34.0116508140751,-118.273820580212
GALA Dr. King School for STEM,W,34.0550973734931,-118.331424123204
Amestoy MM Mag,S,33.8956606589156,-118.29319602552
Welby Way Gifted Mag,N,34.1914996975024,-118.637890958146
Sylmar STM Mag,N,34.3078915768732,-118.440453567587
Marshall Gifted Mag,W,34.1089740641798,-118.277052375875
Twain WL Mag,W,34.0010387722503,-118.446065389237
Roybal LC Film/TV Mag,E,34.0608546816963,-118.255849628652
Peary STEAM Mag,S,33.8828835822025,-118.301307994596
Stevenson CA Mag,E,34.0270851537075,-118.19361925755
Sunland Gifted Mag,N,34.2628959631439,-118.314318217222
Nimitz STM Mag,E,33.986109347933,-118.197963293662
Alta California GSTEAM Mag,N,34.2328259934809,-118.456906541593
Dayton Heights UES Mag,W,34.0825548908608,-118.288707702237
Animo Ochoa Chrtr Middle,E,34.0411981785562,-118.171786555003
Animo Florence-Firestone Chrtr Middle,S,33.9627067934188,-118.242248237735
Arts In Action Comm Middle,E,34.0232263615528,-118.1656710441
ISANA Octavia,W,34.1184046056172,-118.240496403906
Nobel STEAM Mag,N,34.251219580033,-118.55248823113
Hughes STM Mag,E,33.9649539775879,-118.192558707372
Baldwin Hills Gifted Mag,W,34.0226364771529,-118.365491176271
Bell GSTEAM Mag,E,33.9726972296907,-118.190235072538
Burroughs Gifted Mag,W,34.0635749503099,-118.336137684844
Bernstein CACT Mag,W,34.0958976916695,-118.31467838372
Kester Ave Gifted Mag,N,34.167663394287,-118.4583499531
Fulton CAM Mag,N,34.206590548533,-118.45961777229
Fairfax PA Mag,W,34.0820377192664,-118.360065586564
Melvin Ave HL Mag,N,34.2099864598315,-118.559109882816
Ambler Ave Gifted Mag,S,33.8781982740333,-118.270799735346
Annalee Ave STEAM Mag,S,33.8541630582635,-118.251821137028
Eagle Rock HG Mag,E,34.1363149412042,-118.212547046413
Extera Public School 2,E,34.0171511538349,-118.184608593702
Girls Althletic Ldrshp Sch Los Angeles,N,34.2164646977981,-118.448978296302
ICEF Vista Acad,W,33.9949731969339,-118.413723340699
KIPP Comienza Community,E,33.9737253218549,-118.23223034036
Victory Blvd STEAM Mag,N,34.1856972323802,-118.392980464045
Fleming STM Mag,S,33.7922388300709,-118.31336816248
Leland St GA Mag,S,33.7247393732875,-118.300100556798
Saturn St AM Mag,W,34.0462418762062,-118.356526230461
Koreatown/Mid-City CoS,W,34.0534965622101,-118.304837812289
LA Mid-City CoS,W,34.0580308820798,-118.343760285597
Bell/Cudahy/Maywood CoS,E,33.960674753779,-118.173237566686
Boyle Heights CoS,E,34.0492681501703,-118.224593409137
Carson CoS,S,33.8296722278265,-118.258136519295
Cleveland CoS,N,34.223301511051,-118.52531981648
Canoga Park/Chatsworth CoS,N,34.2534141692113,-118.591845074749
Downtown CoS,E,34.0718957098784,-118.270345517884
VA Business & Entrep,N,34.2038990907863,-118.556898978761
VA Arts & Entmt,S,33.8502217604818,-118.251232246635
North Valley Military Inst Col Prep Acad,N,34.2359996978199,-118.396655814375
Ascot Ave DTS,E,34.003402280418,-118.249049997626
Berendo MS GD/E Mag,W,34.0500207948945,-118.295088997594
Los Angeles DA/T Mag,W,34.0481899382436,-118.305932954246
Parthenia AAT DTS,N,34.2276812917051,-118.499296179354
Woodland Hills Hum Mag,N,34.1705436177943,-118.586755018716
Tweedy DTS,E,33.9436336714285,-118.181660695461
El Rio Community Sch,E,34.0721304021612,-118.219969061174
Vanalden Ave EEC,N,34.1830283287629,-118.548100102932
Virginia Rd DLC Sp,W,34.0285279833668,-118.339977420328
East Los Angeles CoS,E,34.0379588202729,-118.168104355004
South Gate CoS,E,33.956040202184,-118.208953325621
South Mid-City CoS,S,33.9765901374886,-118.31222134952
Sun Valley CoS,N,34.215833749515,-118.364875125078
Sunland/Tujunga CoS,N,34.253231811587,-118.285184147551
Taft CoS,N,34.1705436177943,-118.586755018716
Van Nuys/Valley Glen CoS,N,34.1964268682075,-118.416497522769
Venice CoS,W,34.0021038835828,-118.430158131419
Porter MS IT Mag,N,34.2623978411535,-118.479954985311
Clinton MS PA Mag,E,34.0173173115361,-118.277014160558
Taft GSTEAM Mag,N,34.1686608464973,-118.573181061552
Russell Gifted Mag,S,33.9609866843412,-118.252047925435
University MAST Mag,W,34.0449343239842,-118.459370193318
Bandini St DLC Sp,S,33.7463647687604,-118.300024934054
Gates St DL Ma,E,34.0728476327389,-118.205859124422
Pacific Blvd DLC Sp,E,33.9906263064554,-118.22396762932
Rowan Ave DLC Sp,E,34.0286364846505,-118.186788079723
4th St PC DLC Sp,E,34.0275548534704,-118.154498763386
Stanford Ave DLC Sp,E,33.9513129925174,-118.221032135779
West LA CoS,W,34.0508064408914,-118.474093113167
Westchester CoS,W,33.9575549612691,-118.421107962324
Wilmington CoS,S,33.7887992014491,-118.266197604206
Manual Arts/Vermont Square CoS,S,34.0011887680168,-118.310136687401
Monroe CoS,N,34.2410773997984,-118.466059043259
North Hollywood/Valley Village CoS,N,34.1658475873263,-118.376405257231
Panorama City CoS,N,34.2200608252712,-118.460625838339
Reseda CoS,N,34.192747710701,-118.505353006488
San Fernando/Sylmar CoS,N,34.3141477996874,-118.424471270739
Banning Adult School,S,33.7930539133703,-118.264398600572
MacArthur Park CoS,E,34.0718957098784,-118.270345517884
Santee Ed Cmplx,E,34.0270838371954,-118.264879232912
Rivera CoS,S,33.9795415994324,-118.267628602565
17th St Admin Off,E,34.0366165230505,-118.272246527746
31st District PTA Health Ctr,N,34.2025293842811,-118.513964476334
Devonshire,N,34.2527437528061,-118.564408200336
Highlander Rd,N,34.1954509618816,-118.644986366336
Platt Ranch,N,34.1666852913099,-118.644363684142
Collins St,N,34.1745576566219,-118.613618867954
28th St,E,34.0189746289968,-118.261772774897
Miramonte,S,33.9775406893745,-118.249690351177
Harmony,E,34.007089518463,-118.259512991965
Los Angeles Academy Middle,E,33.9905978327203,-118.263640414924
Kentwood EEC,W,33.9612437602057,-118.405179921579
Drew Middle,S,33.9620965498171,-118.250087827979
Oso Ave,N,34.1752668338904,-118.57693542415
Mid-City Adult Basic Education,E,34.0522810226458,-118.270415618689
Parent Comm Stud Serv,E,34.0669331336538,-118.256502306388
Yale St Annex,E,34.0658133211649,-118.239048198411
Ft MacArthur,S,33.7150609501914,-118.296155533036
14th St Admin Office,E,34.0314695768884,-118.25390498949
Gardena Bus Garage,S,33.8666128880553,-118.28700378362
M & O Area S-2 Office,S,33.8693033507486,-118.282081595354
Carnegie Med Mag,S,33.8296722278265,-118.258136519295
Chatsworth CHS GSTEAM Mag,N,34.253657416911,-118.586327704224
Hale VAPA Mag,N,34.1766139473901,-118.645476862652
Palms MMC Mag,W,34.0220946816408,-118.415347065116
Kindergarten Lrng Acad,N,34.1901834366499,-118.447198632714
Val Cls Emp Office,N,34.1896668453122,-118.522882723638
NVOC Aviation Trades,N,34.2079291970514,-118.492778897283
Emerson Adult Ctr,W,33.9567568299839,-118.403553846794
10th District PTA Health Ctr,W,34.040527312557,-118.278388402317
Clas Pers Selctn & Trng,E,34.0562183795466,-118.269137835221
Hughes Middle,N,34.1740521191349,-118.617783703833
Bellevue PC,E,34.0794162668128,-118.280339077228
Valley Oaks Center for Enriched Studies,N,34.2349544235335,-118.39801294472
Vista GSTEAM Mag,N,34.2200608252712,-118.460625838339
Elementary/Secondary CDS,E,34.0531487064723,-118.216692788598
Secondary CDS,E,33.9874104039035,-118.21708504744
Nueva Vista VAPA Mag,E,33.9804822156285,-118.188769448867
Frost STEAM Mag,N,34.2947040217211,-118.510828179746
White STEAM Mag,S,33.8256582402112,-118.284929356529
Los Angeles STEAM Mag,W,34.0551570043949,-118.332903759011
Secondary CDS,S,33.9767431290826,-118.312510280557
KIPP Corazon Acad,E,33.9584855248269,-118.22149535783
KIPP Comienza Community,E,33.9821018537562,-118.222254335731
Chavez LA - Tech Prep Acad,N,34.2895243349664,-118.42180240829
King ESTEAM Mag,W,34.0970400763778,-118.280831095752
Mount Gleason STEAM Mag,N,34.2693859868144,-118.303787789095
Grant HIS Mag,N,34.177507539896,-118.4163912387
Wilson FEMS Mag,E,34.0687902054101,-118.186831693678
Reseda Sci Mag,N,34.1896107317814,-118.529241164524
Romer GH Mag,N,34.1894000153761,-118.398195087777
Newman Nutrition Center,E,34.0558865544479,-118.203121271361
East Cls Emp Off,E,34.0550446734767,-118.204576960056
San Pedro/Narbonne Adult,S,33.7452463476288,-118.297501301641
Garfield Adult Ed,E,34.03896364839,-118.172379124403
Valley Admin Office/,N,34.1901590811188,-118.502037455573
Torres ELA Perf Arts Acad,E,34.0415748661116,-118.17604633678
Armstrong MS PA Mag,N,34.1636782019921,-118.428379227307
Walnut Park Middle Sch of Soc Justice,E,33.9716194882821,-118.230876618941
Westchester Med Mag High,W,33.957741573437,-118.428843458466
South Gate Pub Serv/Biomed Mag,E,33.956040202184,-118.208953325621
Van Nuys Med Mag,N,34.1892633299493,-118.455197861851
North Hollywood HG Mag,N,34.1667129120932,-118.39003906227
Portola HG Mag,N,34.1661497110745,-118.542851607329
Porter Gifted Mag,N,34.2623978411535,-118.479954985311
Hollywood NM Mag,W,34.0991841531083,-118.340049111252
M & O Area C-2 Office,E,34.0850788689956,-118.187748278362
Tweedy Adult Ctr,E,33.9466582585911,-118.180433696374
M & O Area N-1 Office,N,34.1907960168935,-118.503746354924
M & O Area C-3 Office,E,34.027651170495,-118.243487658746
Beaudry Admin Office,E,34.0563432351408,-118.257410886557
Mid-Cities Class Emp,S,33.9695932390229,-118.290674733054
Clay Middle,S,33.9211933766933,-118.306763244926
3rd St Gifted Mag,W,34.0700084552056,-118.335342262542
Carson MEDiA Mag,S,33.8222190430471,-118.273949283204
Frost Gifted/MC Mag,N,34.2947040217211,-118.510828179746
Cleveland GMS Mag,N,34.2178488857485,-118.547377885641
Wilson AL Mag,E,34.0687902054101,-118.186831693678
Dana STEAM Mag,S,33.73026038052,-118.295767099471
112th St EEC,S,33.933539883576,-118.2516949387
28th St EEC,E,34.0192474200742,-118.260803755477
37th St EEC,S,34.0217347090302,-118.294725099768
San Pedro Skills Center,S,33.7153893348836,-118.297959095711
Alameda Garage,E,33.975550755022,-118.235632193094
Sepulveda Bus Garage,N,34.2326653272476,-118.466481640881
Sun Valley Bus Garage,N,34.2018299110746,-118.377358675392
M & O Area S-1 Office,S,33.9793288432327,-118.328756288714
M & O Area C-1 Office,W,34.0477700658443,-118.342914627754
M & O Area N-2 Office,N,34.2316366664835,-118.373058245846
Clear Creek Outdoor Ed Center,N,34.2799169528042,-118.171548334372
Kennedy Glbl Ldrshp/Env Act Mag,N,34.2751250165491,-118.487004223785
ISANA Himalia Acad,E,34.0015394513128,-118.256750415156
Broadacres Ave VAPA Mag,S,33.8542791795466,-118.239102506788
4th St DL Two-Way Sp,E,34.0280096516585,-118.153321369284
Amestoy DTJ,S,33.8956606589156,-118.29319602552
66th St EEC,S,33.9790699746753,-118.267329321789
75th St EEC,S,33.9715146885081,-118.277422204843
95th St EEC,S,33.9489278146855,-118.292965229895
97th St EEC,S,33.9488866910539,-118.281743271419
